id	CUSTOMER_RATING
33945	7
33946	1
33947	6
33948	2
33949	7
33950	5
33951	6
33952	7
33953	5
33954	2
33955	7
33956	6
33957	3
33958	1
33959	6
33960	1
33961	3
33962	7
33963	4
33964	1
33965	6
33966	5
33967	3
33968	2
33969	4
33970	5
33971	3
33972	6
33973	5
33974	5
33975	3
33976	5
33977	4
33978	3
33979	3
33980	2
33981	6
33982	2
33983	7
33984	5
33985	5
33986	5
33987	3
33988	5
33989	5
33990	1
33991	2
33992	1
33993	5
33994	5
33995	7
33996	4
33997	5
33998	3
33999	6
34000	3
34001	6
34002	3
34003	7
34004	6
34005	7
34006	5
34007	5
34008	6
34009	3
34010	2
34011	1
34012	3
34013	1
34014	6
34015	4
34016	7
34017	5
34018	5
34019	6
34020	6
34021	7
34022	4
34023	6
34024	4
34025	4
34026	7
34027	4
34028	6
34029	6
34030	7
34031	6
34032	5
34033	1
34034	5
34035	7
34036	2
34037	1
34038	2
34039	1
34040	1
34041	3
34042	5
34043	2
34044	5
34045	1
34046	1
34047	5
34048	5
34049	5
34050	1
34051	4
34052	1
34053	4
34054	1
34055	5
34056	2
34057	7
34058	7
34059	6
34060	1
34061	3
34062	4
34063	1
34064	6
34065	4
34066	6
34067	4
34068	2
34069	4
34070	7
34071	6
34072	4
34073	3
34074	4
34075	6
34076	6
34077	1
34078	6
34079	5
34080	7
34081	4
34082	7
34083	1
34084	7
34085	4
34086	7
34087	7
34088	3
34089	7
34090	5
34091	6
34092	4
34093	6
34094	3
34095	7
34096	4
34097	5
34098	7
34099	2
34100	7
34101	4
34102	2
34103	2
34104	5
34105	5
34106	1
34107	4
34108	3
34109	4
34110	7
34111	3
34112	7
34113	5
34114	3
34115	7
34116	6
34117	4
34118	2
34119	4
34120	1
34121	1
34122	1
34123	4
34124	2
34125	5
34126	7
34127	6
34128	6
34129	5
34130	3
34131	6
34132	6
34133	1
34134	4
34135	5
34136	5
34137	3
34138	6
34139	6
34140	4
34141	6
34142	6
34143	5
34144	2
34145	6
34146	5
34147	6
34148	3
34149	7
34150	3
34151	7
34152	5
34153	3
34154	4
34155	1
34156	5
34157	7
34158	1
34159	3
34160	1
34161	2
34162	3
34163	2
34164	6
34165	3
34166	5
34167	5
34168	2
34169	6
34170	7
34171	3
34172	6
34173	4
34174	1
34175	3
34176	7
34177	1
34178	3
34179	4
34180	1
34181	4
34182	5
34183	1
34184	5
34185	7
34186	7
34187	7
34188	2
34189	2
34190	7
34191	7
34192	1
34193	2
34194	5
34195	7
34196	2
34197	1
34198	2
34199	4
34200	5
34201	1
34202	5
34203	3
34204	4
34205	7
34206	5
34207	6
34208	3
34209	4
34210	3
34211	3
34212	3
34213	4
34214	4
34215	4
34216	3
34217	3
34218	2
34219	4
34220	4
34221	7
34222	2
34223	3
34224	1
34225	5
34226	6
34227	3
34228	7
34229	6
34230	3
34231	7
34232	5
34233	5
34234	1
34235	6
34236	7
34237	2
34238	6
34239	2
34240	1
34241	5
34242	4
34243	4
34244	2
34245	4
34246	1
34247	6
34248	4
34249	5
34250	5
34251	7
34252	4
34253	6
34254	1
34255	2
34256	2
34257	1
34258	6
34259	4
34260	5
34261	7
34262	6
34263	5
34264	2
34265	2
34266	6
34267	7
34268	1
34269	2
34270	7
34271	4
34272	1
34273	4
34274	5
34275	2
34276	6
34277	3
34278	7
34279	3
34280	4
34281	4
34282	7
34283	4
34284	5
34285	7
34286	7
34287	5
34288	2
34289	5
34290	3
34291	1
34292	2
34293	1
34294	6
34295	7
34296	1
34297	2
34298	4
34299	1
34300	6
34301	6
34302	6
34303	5
34304	6
34305	7
34306	2
34307	2
34308	6
34309	2
34310	1
34311	5
34312	3
34313	2
34314	7
34315	3
34316	2
34317	6
34318	4
34319	6
34320	1
34321	1
34322	1
34323	7
34324	1
34325	1
34326	2
34327	5
34328	3
34329	5
34330	2
34331	6
34332	4
34333	6
34334	4
34335	7
34336	1
34337	6
34338	7
34339	5
34340	4
34341	4
34342	3
34343	3
34344	1
34345	4
34346	6
34347	7
34348	1
34349	6
34350	1
34351	5
34352	7
34353	6
34354	5
34355	1
34356	6
34357	5
34358	7
34359	5
34360	6
34361	1
34362	1
34363	5
34364	1
34365	3
34366	4
34367	3
34368	4
34369	3
34370	2
34371	4
34372	5
34373	6
34374	5
34375	5
34376	4
34377	7
34378	7
34379	7
34380	6
34381	2
34382	6
34383	5
34384	1
34385	2
34386	4
34387	3
34388	2
34389	7
34390	6
34391	1
34392	3
34393	1
34394	4
34395	2
34396	7
34397	6
34398	1
34399	3
34400	7
34401	3
34402	4
34403	7
34404	1
34405	3
34406	1
34407	1
34408	4
34409	5
34410	5
34411	7
34412	6
34413	1
34414	5
34415	2
34416	5
34417	7
34418	7
34419	4
34420	2
34421	6
34422	7
34423	6
34424	5
34425	4
34426	2
34427	6
34428	4
34429	4
34430	5
34431	7
34432	6
34433	6
34434	6
34435	4
34436	7
34437	6
34438	2
34439	2
34440	7
34441	5
34442	5
34443	2
34444	7
34445	1
34446	2
34447	3
34448	6
34449	5
34450	5
34451	3
34452	6
34453	1
34454	1
34455	2
34456	1
34457	1
34458	7
34459	2
34460	3
34461	6
34462	5
34463	4
34464	4
34465	7
34466	6
34467	2
34468	6
34469	1
34470	5
34471	2
34472	1
34473	6
34474	6
34475	3
34476	7
34477	5
34478	4
34479	6
34480	7
34481	3
34482	2
34483	7
34484	3
34485	7
34486	5
34487	2
34488	7
34489	2
34490	7
34491	4
34492	4
34493	4
34494	3
34495	1
34496	2
34497	6
34498	6
34499	2
34500	5
34501	4
34502	4
34503	6
34504	3
34505	1
34506	6
34507	2
34508	4
34509	3
34510	3
34511	5
34512	4
34513	7
34514	4
34515	3
34516	7
34517	3
34518	6
34519	6
34520	6
34521	7
34522	2
34523	6
34524	7
34525	1
34526	7
34527	1
34528	3
34529	2
34530	7
34531	2
34532	3
34533	4
34534	6
34535	1
34536	5
34537	5
34538	4
34539	2
34540	5
34541	1
34542	6
34543	7
34544	7
34545	3
34546	4
34547	1
34548	7
34549	6
34550	5
34551	3
34552	7
34553	3
34554	3
34555	5
34556	3
34557	5
34558	3
34559	6
34560	2
34561	7
34562	6
34563	1
34564	5
34565	3
34566	6
34567	5
34568	3
34569	7
34570	3
34571	1
34572	7
34573	2
34574	3
34575	6
34576	6
34577	6
34578	2
34579	1
34580	3
34581	6
34582	4
34583	5
34584	3
34585	6
34586	6
34587	1
34588	2
34589	1
34590	6
34591	7
34592	4
34593	1
34594	1
34595	6
34596	3
34597	3
34598	2
34599	3
34600	6
34601	5
34602	1
34603	6
34604	6
34605	6
34606	2
34607	1
34608	6
34609	4
34610	6
34611	7
34612	6
34613	1
34614	6
34615	7
34616	1
34617	6
34618	2
34619	2
34620	1
34621	7
34622	2
34623	1
34624	1
34625	5
34626	1
34627	3
34628	3
34629	5
34630	7
34631	5
34632	2
34633	5
34634	6
34635	1
34636	7
34637	6
34638	2
34639	1
34640	5
34641	5
34642	5
34643	1
34644	7
34645	2
34646	1
34647	3
34648	7
34649	6
34650	6
34651	2
34652	6
34653	3
34654	6
34655	4
34656	7
34657	3
34658	4
34659	2
34660	2
34661	7
34662	7
34663	6
34664	7
34665	4
34666	4
34667	4
34668	5
34669	7
34670	6
34671	1
34672	5
34673	6
34674	2
34675	5
34676	4
34677	2
34678	7
34679	7
34680	6
34681	7
34682	6
34683	2
34684	5
34685	1
34686	4
34687	7
34688	7
34689	2
34690	4
34691	4
34692	2
34693	7
34694	3
34695	1
34696	3
34697	3
34698	1
34699	5
34700	2
34701	4
34702	1
34703	6
34704	7
34705	3
34706	7
34707	1
34708	7
34709	7
34710	3
34711	2
34712	7
34713	6
34714	6
34715	7
34716	7
34717	2
34718	1
34719	1
34720	2
34721	5
34722	6
34723	5
34724	4
34725	1
34726	7
34727	2
34728	3
34729	2
34730	7
34731	3
34732	3
34733	5
34734	7
34735	7
34736	2
34737	2
34738	2
34739	4
34740	6
34741	6
34742	1
34743	3
34744	4
34745	6
34746	1
34747	7
34748	6
34749	1
34750	7
34751	5
34752	2
34753	6
34754	2
34755	6
34756	1
34757	1
34758	7
34759	1
34760	6
34761	6
34762	5
34763	2
34764	7
34765	1
34766	5
34767	5
34768	3
34769	2
34770	5
34771	4
34772	6
34773	6
34774	5
34775	3
34776	6
34777	7
34778	1
34779	6
34780	2
34781	1
34782	7
34783	6
34784	5
34785	5
34786	6
34787	3
34788	3
34789	3
34790	5
34791	5
34792	3
34793	2
34794	5
34795	4
34796	3
34797	2
34798	6
34799	5
34800	2
34801	1
34802	7
34803	3
34804	2
34805	1
34806	4
34807	1
34808	7
34809	7
34810	3
34811	5
34812	6
34813	5
34814	6
34815	1
34816	7
34817	6
34818	2
34819	2
34820	3
34821	3
34822	4
34823	3
34824	1
34825	1
34826	1
34827	6
34828	1
34829	1
34830	7
34831	1
34832	1
34833	3
34834	4
34835	3
34836	3
34837	2
34838	6
34839	2
34840	5
34841	2
34842	7
34843	7
34844	3
34845	1
34846	1
34847	5
34848	7
34849	4
34850	1
34851	3
34852	5
34853	3
34854	3
34855	1
34856	6
34857	6
34858	6
34859	6
34860	4
34861	1
34862	4
34863	3
34864	1
34865	6
34866	3
34867	1
34868	4
34869	3
34870	5
34871	4
34872	7
34873	7
34874	5
34875	4
34876	1
34877	2
34878	6
34879	4
34880	1
34881	4
34882	6
34883	5
34884	2
34885	3
34886	7
34887	3
34888	3
34889	3
34890	3
34891	6
34892	2
34893	4
34894	3
34895	6
34896	3
34897	4
34898	1
34899	3
34900	7
34901	5
34902	3
34903	6
34904	7
34905	6
34906	5
34907	5
34908	7
34909	5
34910	2
34911	7
34912	2
34913	7
34914	2
34915	3
34916	5
34917	5
34918	7
34919	6
34920	5
34921	3
34922	6
34923	2
34924	6
34925	6
34926	3
34927	2
34928	5
34929	7
34930	6
34931	4
34932	3
34933	6
34934	6
34935	7
34936	1
34937	7
34938	6
34939	7
34940	7
34941	4
34942	6
34943	4
34944	1
34945	7
34946	4
34947	6
34948	7
34949	7
34950	1
34951	3
34952	5
34953	3
34954	4
34955	5
34956	7
34957	2
34958	4
34959	5
34960	1
34961	1
34962	1
34963	6
34964	1
34965	1
34966	5
34967	7
34968	3
34969	6
34970	5
34971	7
34972	2
34973	5
34974	5
34975	7
34976	2
34977	7
34978	6
34979	3
34980	5
34981	4
34982	4
34983	5
34984	1
34985	3
34986	5
34987	7
34988	3
34989	4
34990	4
34991	3
34992	7
34993	5
34994	6
34995	3
34996	6
34997	6
34998	1
34999	5
35000	4
35001	7
35002	1
35003	3
35004	3
35005	7
35006	6
35007	7
35008	7
35009	5
35010	3
35011	1
35012	3
35013	6
35014	4
35015	4
35016	4
35017	5
35018	7
35019	4
35020	7
35021	3
35022	6
35023	7
35024	6
35025	1
35026	4
35027	3
35028	4
35029	5
35030	4
35031	4
35032	3
35033	2
35034	7
35035	1
35036	5
35037	5
35038	1
35039	7
35040	2
35041	2
35042	5
35043	3
35044	4
35045	7
35046	1
35047	7
35048	3
35049	4
35050	2
35051	5
35052	7
35053	6
35054	4
35055	1
35056	7
35057	7
35058	6
35059	7
35060	1
35061	1
35062	6
35063	5
35064	7
35065	1
35066	5
35067	7
35068	1
35069	5
35070	7
35071	5
35072	1
35073	7
35074	2
35075	2
35076	7
35077	4
35078	5
35079	6
35080	7
35081	3
35082	6
35083	7
35084	1
35085	6
35086	5
35087	3
35088	1
35089	4
35090	1
35091	6
35092	6
35093	3
35094	6
35095	3
35096	2
35097	5
35098	3
35099	2
35100	5
35101	1
35102	1
35103	3
35104	1
35105	3
35106	4
35107	4
35108	4
35109	5
35110	1
35111	7
35112	1
35113	7
35114	1
35115	4
35116	1
35117	7
35118	7
35119	6
35120	5
35121	5
35122	2
35123	4
35124	4
35125	4
35126	3
35127	4
35128	2
35129	7
35130	3
35131	4
35132	4
35133	2
35134	7
35135	4
35136	3
35137	4
35138	5
35139	3
35140	5
35141	6
35142	6
35143	2
35144	1
35145	1
35146	7
35147	3
35148	1
35149	5
35150	5
35151	1
35152	6
35153	5
35154	4
35155	4
35156	5
35157	4
35158	2
35159	3
35160	1
35161	6
35162	1
35163	7
35164	5
35165	4
35166	1
35167	1
35168	2
35169	6
35170	6
35171	1
35172	3
35173	2
35174	7
35175	2
35176	2
35177	7
35178	2
35179	4
35180	5
35181	6
35182	4
35183	2
35184	6
35185	5
35186	6
35187	6
35188	2
35189	3
35190	2
35191	2
35192	4
35193	3
35194	6
35195	7
35196	6
35197	2
35198	6
35199	3
35200	6
35201	3
35202	7
35203	1
35204	3
35205	4
35206	5
35207	1
35208	5
35209	5
35210	7
35211	2
35212	7
35213	5
35214	7
35215	1
35216	7
35217	3
35218	2
35219	2
35220	1
35221	7
35222	3
35223	3
35224	4
35225	5
35226	3
35227	4
35228	6
35229	3
35230	2
35231	4
35232	4
35233	6
35234	4
35235	1
35236	1
35237	2
35238	5
35239	3
35240	3
35241	2
35242	3
35243	2
35244	1
35245	1
35246	7
35247	7
35248	6
35249	7
35250	2
35251	1
35252	6
35253	4
35254	6
35255	1
35256	2
35257	2
35258	5
35259	1
35260	1
35261	4
35262	6
35263	6
35264	1
35265	1
35266	4
35267	6
35268	3
35269	6
35270	6
35271	3
35272	2
35273	3
35274	1
35275	4
35276	7
35277	4
35278	2
35279	6
35280	1
35281	1
35282	6
35283	7
35284	4
35285	3
35286	5
35287	7
35288	7
35289	3
35290	2
35291	4
35292	2
35293	5
35294	6
35295	5
35296	2
35297	7
35298	4
35299	1
35300	6
35301	7
35302	4
35303	2
35304	4
35305	4
35306	4
35307	3
35308	3
35309	5
35310	4
35311	2
35312	7
35313	1
35314	5
35315	1
35316	3
35317	4
35318	6
35319	4
35320	2
35321	3
35322	4
35323	2
35324	4
35325	4
35326	7
35327	3
35328	1
35329	6
35330	4
35331	4
35332	6
35333	4
35334	3
35335	1
35336	3
35337	6
35338	6
35339	1
35340	2
35341	1
35342	5
35343	6
35344	1
35345	4
35346	3
35347	4
35348	3
35349	7
35350	7
35351	1
35352	6
35353	5
35354	2
35355	7
35356	4
35357	2
35358	7
35359	7
35360	3
35361	3
35362	3
35363	1
35364	4
35365	3
35366	3
35367	1
35368	3
35369	6
35370	4
35371	4
35372	2
35373	4
35374	6
35375	2
35376	1
35377	1
35378	5
35379	3
35380	5
35381	7
35382	3
35383	6
35384	7
35385	5
35386	7
35387	6
35388	4
35389	3
35390	7
35391	7
35392	1
35393	7
35394	7
35395	3
35396	7
35397	7
35398	2
35399	4
35400	2
35401	7
35402	5
35403	1
35404	6
35405	3
35406	2
35407	4
35408	6
35409	1
35410	4
35411	3
35412	1
35413	5
35414	2
35415	4
35416	4
35417	4
35418	6
35419	2
35420	2
35421	3
35422	1
35423	7
35424	2
35425	3
35426	3
35427	6
35428	4
35429	3
35430	2
35431	7
35432	7
35433	5
35434	7
35435	6
35436	4
35437	1
35438	5
35439	1
35440	6
35441	2
35442	3
35443	5
35444	6
35445	2
35446	4
35447	3
35448	7
35449	5
35450	2
35451	2
35452	5
35453	5
35454	1
35455	3
35456	4
35457	7
35458	4
35459	6
35460	6
35461	7
35462	3
35463	1
35464	2
35465	4
35466	5
35467	3
35468	5
35469	6
35470	6
35471	5
35472	3
35473	6
35474	4
35475	3
35476	4
35477	4
35478	4
35479	7
35480	1
35481	4
35482	5
35483	6
35484	3
35485	6
35486	5
35487	5
35488	2
35489	1
35490	1
35491	6
35492	1
35493	6
35494	4
35495	3
35496	5
35497	4
35498	3
35499	2
35500	4
35501	7
35502	1
35503	3
35504	1
35505	5
35506	3
35507	1
35508	5
35509	4
35510	4
35511	5
35512	4
35513	2
35514	3
35515	2
35516	2
35517	2
35518	6
35519	4
35520	7
35521	6
35522	4
35523	6
35524	4
35525	3
35526	7
35527	1
35528	3
35529	2
35530	1
35531	1
35532	5
35533	5
35534	2
35535	6
35536	3
35537	4
35538	5
35539	7
35540	5
35541	7
35542	2
35543	7
35544	2
35545	7
35546	1
35547	4
35548	6
35549	5
35550	7
35551	4
35552	5
35553	1
35554	2
35555	7
35556	7
35557	7
35558	4
35559	2
35560	4
35561	4
35562	7
35563	6
35564	5
35565	2
35566	3
35567	3
35568	5
35569	1
35570	6
35571	5
35572	5
35573	5
35574	1
35575	5
35576	5
35577	7
35578	6
35579	1
35580	7
35581	6
35582	1
35583	7
35584	4
35585	4
35586	7
35587	6
35588	6
35589	4
35590	7
35591	1
35592	4
35593	1
35594	7
35595	7
35596	3
35597	3
35598	2
35599	4
35600	7
35601	1
35602	1
35603	2
35604	1
35605	1
35606	3
35607	7
35608	6
35609	4
35610	4
35611	5
35612	2
35613	5
35614	4
35615	4
35616	6
35617	6
35618	2
35619	3
35620	1
35621	5
35622	6
35623	1
35624	3
35625	2
35626	7
35627	3
35628	3
35629	7
35630	4
35631	7
35632	3
35633	7
35634	7
35635	7
35636	7
35637	7
35638	4
35639	5
35640	5
35641	4
35642	7
35643	2
35644	2
35645	7
35646	4
35647	7
35648	4
35649	7
35650	5
35651	2
35652	6
35653	3
35654	6
35655	6
35656	2
35657	5
35658	7
35659	5
35660	7
35661	1
35662	6
35663	1
35664	7
35665	5
35666	4
35667	2
35668	1
35669	5
35670	3
35671	1
35672	6
35673	2
35674	1
35675	7
35676	7
35677	6
35678	7
35679	5
35680	6
35681	5
35682	1
35683	7
35684	4
35685	3
35686	3
35687	3
35688	3
35689	3
35690	7
35691	2
35692	4
35693	2
35694	3
35695	4
35696	4
35697	1
35698	1
35699	5
35700	6
35701	2
35702	3
35703	5
35704	4
35705	4
35706	2
35707	4
35708	6
35709	1
35710	4
35711	6
35712	2
35713	5
35714	4
35715	2
35716	1
35717	4
35718	5
35719	3
35720	5
35721	7
35722	3
35723	6
35724	2
35725	3
35726	5
35727	1
35728	4
35729	6
35730	5
35731	7
35732	3
35733	2
35734	3
35735	2
35736	7
35737	2
35738	1
35739	3
35740	3
35741	1
35742	7
35743	5
35744	2
35745	5
35746	3
35747	1
35748	1
35749	7
35750	3
35751	6
35752	4
35753	1
35754	1
35755	5
35756	5
35757	7
35758	4
35759	7
35760	1
35761	4
35762	3
35763	5
35764	5
35765	1
35766	1
35767	2
35768	2
35769	4
35770	3
35771	6
35772	5
35773	1
35774	7
35775	3
35776	7
35777	4
35778	6
35779	2
35780	3
35781	6
35782	6
35783	4
35784	1
35785	3
35786	4
35787	6
35788	3
35789	7
35790	3
35791	4
35792	4
35793	4
35794	3
35795	2
35796	6
35797	6
35798	7
35799	7
35800	4
35801	4
35802	3
35803	7
35804	3
35805	5
35806	7
35807	4
35808	3
35809	7
35810	7
35811	4
35812	6
35813	2
35814	2
35815	6
35816	2
35817	3
35818	4
35819	5
35820	4
35821	5
35822	1
35823	5
35824	6
35825	4
35826	7
35827	7
35828	2
35829	1
35830	2
35831	1
35832	5
35833	2
35834	1
35835	2
35836	7
35837	3
35838	5
35839	4
35840	1
35841	6
35842	6
35843	5
35844	3
35845	3
35846	7
35847	4
35848	1
35849	6
35850	4
35851	1
35852	1
35853	7
35854	3
35855	5
35856	4
35857	1
35858	2
35859	5
35860	3
35861	7
35862	2
35863	4
35864	1
35865	4
35866	7
35867	4
35868	4
35869	7
35870	2
35871	1
35872	5
35873	2
35874	7
35875	3
35876	6
35877	4
35878	3
35879	5
35880	2
35881	3
35882	4
35883	7
35884	2
35885	6
35886	3
35887	2
35888	5
35889	3
35890	1
35891	3
35892	4
35893	2
35894	5
35895	6
35896	2
35897	2
35898	3
35899	5
35900	1
35901	4
35902	5
35903	1
35904	1
35905	3
35906	3
35907	7
35908	5
35909	2
35910	6
35911	7
35912	7
35913	1
35914	3
35915	5
35916	3
35917	6
35918	7
35919	4
35920	5
35921	1
35922	6
35923	6
35924	6
35925	2
35926	1
35927	4
35928	3
35929	2
35930	6
35931	4
35932	6
35933	6
35934	1
35935	1
35936	6
35937	6
35938	2
35939	6
35940	1
35941	3
35942	4
35943	5
35944	1
35945	5
35946	5
35947	3
35948	4
35949	7
35950	5
35951	2
35952	4
35953	2
35954	4
35955	1
35956	2
35957	2
35958	5
35959	3
35960	2
35961	3
35962	3
35963	6
35964	7
35965	2
35966	5
35967	5
35968	3
35969	4
35970	4
35971	6
35972	2
35973	3
35974	6
35975	4
35976	2
35977	5
35978	7
35979	7
35980	5
35981	1
35982	2
35983	5
35984	3
35985	4
35986	1
35987	6
35988	6
35989	5
35990	7
35991	2
35992	1
35993	6
35994	5
35995	2
35996	3
35997	4
35998	6
35999	2
36000	1
36001	7
36002	7
36003	3
36004	3
36005	1
36006	3
36007	5
36008	5
36009	1
36010	1
36011	3
36012	1
36013	1
36014	2
36015	1
36016	3
36017	5
36018	7
36019	6
36020	6
36021	2
36022	5
36023	5
36024	6
36025	6
36026	6
36027	4
36028	1
36029	5
36030	2
36031	1
36032	1
36033	4
36034	2
36035	7
36036	6
36037	7
36038	1
36039	1
36040	1
36041	7
36042	7
36043	7
36044	5
36045	4
36046	5
36047	2
36048	3
36049	3
36050	7
36051	5
36052	2
36053	1
36054	4
36055	3
36056	4
36057	1
36058	3
36059	3
36060	5
36061	4
36062	5
36063	5
36064	3
36065	5
36066	5
36067	2
36068	5
36069	1
36070	4
36071	4
36072	5
36073	6
36074	7
36075	3
36076	4
36077	7
36078	7
36079	6
36080	2
36081	5
36082	4
36083	7
36084	5
36085	7
36086	4
36087	5
36088	6
36089	5
36090	2
36091	4
36092	5
36093	1
36094	1
36095	7
36096	3
36097	4
36098	2
36099	6
36100	2
36101	4
36102	3
36103	5
36104	3
36105	7
36106	4
36107	5
36108	7
36109	7
36110	4
36111	5
36112	5
36113	7
36114	1
36115	4
36116	4
36117	6
36118	5
36119	1
36120	1
36121	7
36122	7
36123	5
36124	2
36125	1
36126	2
36127	6
36128	7
36129	1
36130	2
36131	4
36132	3
36133	5
36134	2
36135	2
36136	1
36137	5
36138	6
36139	7
36140	1
36141	1
36142	2
36143	1
36144	7
36145	1
36146	6
36147	1
36148	4
36149	3
36150	7
36151	5
36152	6
36153	3
36154	3
36155	5
36156	1
36157	2
36158	4
36159	6
36160	1
36161	7
36162	4
36163	6
36164	3
36165	7
36166	5
36167	4
36168	6
36169	5
36170	5
36171	5
36172	5
36173	3
36174	7
36175	2
36176	3
36177	2
36178	7
36179	5
36180	1
36181	2
36182	6
36183	5
36184	3
36185	2
36186	5
36187	5
36188	7
36189	5
36190	4
36191	4
36192	2
36193	6
36194	2
36195	1
36196	2
36197	1
36198	2
36199	7
36200	2
36201	6
36202	4
36203	5
36204	7
36205	2
36206	3
36207	7
36208	1
36209	5
36210	3
36211	1
36212	2
36213	2
36214	1
36215	3
36216	4
36217	6
36218	4
36219	7
36220	2
36221	3
36222	5
36223	1
36224	4
36225	4
36226	6
36227	3
36228	6
36229	6
36230	2
36231	6
36232	2
36233	5
36234	2
36235	3
36236	7
36237	1
36238	6
36239	2
36240	1
36241	7
36242	5
36243	1
36244	7
36245	6
36246	1
36247	4
36248	4
36249	4
36250	7
36251	2
36252	1
36253	5
36254	3
36255	6
36256	6
36257	3
36258	3
36259	7
36260	4
36261	7
36262	3
36263	3
36264	4
36265	5
36266	2
36267	1
36268	3
36269	3
36270	7
36271	4
36272	3
36273	7
36274	7
36275	6
36276	6
36277	7
36278	2
36279	1
36280	4
36281	2
36282	6
36283	4
36284	6
36285	4
36286	4
36287	7
36288	6
36289	5
36290	2
36291	6
36292	2
36293	1
36294	2
36295	1
36296	5
36297	6
36298	1
36299	6
36300	6
36301	5
36302	1
36303	6
36304	4
36305	4
36306	6
36307	4
36308	7
36309	3
36310	1
36311	2
36312	6
36313	7
36314	5
36315	2
36316	3
36317	2
36318	1
36319	7
36320	4
36321	1
36322	4
36323	5
36324	1
36325	7
36326	4
36327	7
36328	4
36329	6
36330	3
36331	2
36332	6
36333	2
36334	6
36335	4
36336	4
36337	3
36338	7
36339	7
36340	3
36341	5
36342	7
36343	4
36344	6
36345	7
36346	7
36347	7
36348	6
36349	5
36350	6
36351	7
36352	3
36353	2
36354	4
36355	7
36356	6
36357	2
36358	7
36359	5
36360	1
36361	1
36362	1
36363	7
36364	5
36365	3
36366	7
36367	6
36368	7
36369	4
36370	5
36371	6
36372	5
36373	2
36374	4
36375	2
36376	2
36377	3
36378	2
36379	2
36380	2
36381	6
36382	6
36383	4
36384	5
36385	5
36386	3
36387	1
36388	1
36389	1
36390	7
36391	3
36392	3
36393	2
36394	6
36395	1
36396	1
36397	5
36398	6
36399	2
36400	4
36401	3
36402	7
36403	3
36404	7
36405	2
36406	2
36407	1
36408	3
36409	7
36410	2
36411	1
36412	5
36413	5
36414	6
36415	6
36416	5
36417	7
36418	6
36419	2
36420	5
36421	1
36422	1
36423	6
36424	5
36425	7
36426	5
36427	3
36428	2
36429	4
36430	7
36431	2
36432	4
36433	5
36434	6
36435	6
36436	4
36437	3
36438	6
36439	4
36440	3
36441	1
36442	7
36443	2
36444	7
36445	3
36446	7
36447	7
36448	6
36449	1
36450	1
36451	7
36452	3
36453	7
36454	1
36455	1
36456	1
36457	7
36458	7
36459	4
36460	2
36461	1
36462	5
36463	4
36464	3
36465	2
36466	7
36467	6
36468	5
36469	5
36470	2
36471	2
36472	1
36473	7
36474	3
36475	4
36476	5
36477	6
36478	2
36479	6
36480	5
36481	6
36482	4
36483	5
36484	7
36485	3
36486	2
36487	2
36488	4
36489	6
36490	7
36491	6
36492	4
36493	7
36494	2
36495	6
36496	7
36497	7
36498	4
36499	1
36500	4
36501	1
36502	5
36503	6
36504	2
36505	3
36506	2
36507	1
36508	5
36509	7
36510	2
36511	6
36512	2
36513	6
36514	2
36515	6
36516	6
36517	6
36518	3
36519	2
36520	5
36521	7
36522	2
36523	4
36524	4
36525	3
36526	4
36527	2
36528	1
36529	4
36530	7
36531	4
36532	1
36533	5
36534	6
36535	4
36536	2
36537	6
36538	4
36539	6
36540	6
36541	7
36542	1
36543	1
36544	1
36545	2
36546	2
36547	1
36548	2
36549	3
36550	3
36551	2
36552	1
36553	5
36554	6
36555	6
36556	7
36557	4
36558	2
36559	1
36560	6
36561	3
36562	1
36563	5
36564	3
36565	1
36566	1
36567	5
36568	1
36569	2
36570	1
36571	6
36572	7
36573	6
36574	7
36575	1
36576	5
36577	6
36578	2
36579	2
36580	1
36581	2
36582	1
36583	3
36584	2
36585	5
36586	2
36587	5
36588	2
36589	7
36590	1
36591	5
36592	5
36593	5
36594	5
36595	5
36596	5
36597	7
36598	5
36599	1
36600	7
36601	6
36602	6
36603	1
36604	4
36605	3
36606	3
36607	6
36608	4
36609	7
36610	1
36611	7
36612	5
36613	4
36614	4
36615	6
36616	7
36617	1
36618	3
36619	5
36620	1
36621	5
36622	7
36623	7
36624	4
36625	1
36626	3
36627	4
36628	3
36629	3
36630	2
36631	7
36632	4
36633	5
36634	2
36635	7
36636	5
36637	4
36638	4
36639	6
36640	6
36641	1
36642	5
36643	7
36644	3
36645	1
36646	3
36647	6
36648	1
36649	4
36650	3
36651	3
36652	6
36653	6
36654	2
36655	6
36656	6
36657	1
36658	3
36659	6
36660	2
36661	2
36662	7
36663	7
36664	4
36665	3
36666	6
36667	1
36668	6
36669	6
36670	5
36671	2
36672	1
36673	2
36674	5
36675	7
36676	6
36677	1
36678	3
36679	5
36680	7
36681	5
36682	7
36683	5
36684	1
36685	1
36686	4
36687	6
36688	5
36689	5
36690	3
36691	2
36692	2
36693	1
36694	2
36695	1
36696	3
36697	6
36698	5
36699	6
36700	3
36701	6
36702	3
36703	1
36704	2
36705	5
36706	7
36707	4
36708	6
36709	4
36710	5
36711	7
36712	2
36713	4
36714	4
36715	1
36716	2
36717	2
36718	5
36719	2
36720	2
36721	6
36722	7
36723	5
36724	6
36725	6
36726	7
36727	3
36728	6
36729	1
36730	4
36731	1
36732	7
36733	1
36734	6
36735	3
36736	3
36737	7
36738	1
36739	4
36740	4
36741	5
